,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000022538.20,654.570340824646,1.0495497300115,0.266362971696068,3.94029892116192,8.1380139951956e-05,0.000820529907170613
ENSMUSG00000038388.14,448.74887823375,1.34656868619659,0.342009869158563,3.93722172260558,8.24304368030716e-05,0.000830527748587074
ENSMUSG00000034226.7,4134.2982286398,1.32858926030822,0.33890323530814,3.92026136634616,8.84529852750992e-05,0.000879308453760754
ENSMUSG00000049866.12,795.525510340399,1.04383071232008,0.266695727835488,3.9139386325827,9.08027219949313e-05,0.000898877050623021
ENSMUSG00000028268.14,177.710704781348,1.30717047334251,0.334044024917012,3.9131682527992,9.10930169883163e-05,0.000900069767228278
ENSMUSG00000055809.7,3.4724873302313,5.2296414454052,1.34290085242503,3.89428708453155,9.84879541909154e-05,0.000959854139054658
ENSMUSG00000028811.11,703.893233259665,1.25842534549856,0.326917098853373,3.84937144588753,0.000118421314088902,0.00112428718731652
ENSMUSG00000028542.17,36.3691686773235,3.68549366644606,0.958944918776428,3.84327983211861,0.000121400910404897,0.00114872058768406
ENSMUSG00000037944.8,17.9055426722547,4.74879073949882,1.23720781316384,3.83831292445123,0.000123882544119084,0.00116907436231391
ENSMUSG00000091017.1,3.17479801276753,5.09888962730754,1.3290866446459,3.83638617380435,0.000124858024968862,0.00117592651212352
ENSMUSG00000030722.7,315.382191383057,1.28698687619559,0.335516601087227,3.83583665316458,0.000125137562075543,0.00117699199010681
ENSMUSG00000056413.16,2873.75657706709,1.27554162403248,0.334661218776073,3.81144139944688,0.000138158810608975,0.00128073036361374
ENSMUSG00000010307.7,169.929787104822,1.24139621232263,0.326157086362041,3.80612981974171,0.000141158309329079,0.00130426221016927
ENSMUSG00000032477.14,1230.06615129276,1.23560158431497,0.325197832144781,3.79953819546027,0.000144965969404574,0.00133465031032167
ENSMUSG00000016529.5,283.799193824548,2.77555855436688,0.733352802171286,3.78475209496589,0.000153861873825197,0.00140141110033099
ENSMUSG00000020770.13,558.976302464601,1.09656367035555,0.289936278928139,3.78208506506816,0.000155520194173841,0.00141387446451359
ENSMUSG00000070639.5,465.46982777574,1.08439009023215,0.286752143373477,3.78162854329497,0.000155805733565256,0.00141556063392043
ENSMUSG00000021993.10,316.258414494116,1.68397681875483,0.447451832302507,3.76348178102073,0.000167563939893909,0.00150978311703136
ENSMUSG00000032449.13,2789.035393974,1.07712216141955,0.286801614332893,3.75563493226828,0.00017290257553521,0.00154900559437688
ENSMUSG00000001630.13,699.040745554508,1.11638292405748,0.298594178072334,3.73879668808225,0.000184903186506828,0.00164056650087411
