,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000044122.14,106.886153970359,-1.95602213023333,0.303903790591872,-6.43632027894043,1.22404612296142e-10,6.56953325914811e-09
ENSMUSG00000038481.13,3105.74803164779,-2.09611701782152,0.3256688268618,-6.43634528370447,1.22384459339331e-10,6.56953325914811e-09
ENSMUSG00000030380.17,124.702861557167,-3.33832423416131,0.523919530098399,-6.37182628701459,1.86790390073337e-10,9.90721578722305e-09
ENSMUSG00000063160.12,131.113471228682,-2.83864267277122,0.44676981972174,-6.35370284084812,2.10192702007951e-10,1.1104907401006e-08
ENSMUSG00000029428.13,1464.27521344364,-1.5833550843435,0.249986904749562,-6.33375210565415,2.3926983575274e-10,1.24946892994433e-08
ENSMUSG00000000708.14,1800.72695794423,-1.67855231570524,0.265236560477005,-6.32851034068045,2.47539270971741e-10,1.28768024611261e-08
ENSMUSG00000072875.2,2169.85332646461,-2.534299248941,0.401607417350523,-6.31038954823152,2.78333994410464e-10,1.43681957038226e-08
ENSMUSG00000071302.10,101.362441433511,-1.87880532399726,0.297920797405461,-6.30639196846761,2.85615170905997e-10,1.46880045114206e-08
ENSMUSG00000048763.11,54.9375708790743,-2.74857165397697,0.436679421923362,-6.29425504382788,3.08879616431407e-10,1.57645162725841e-08
ENSMUSG00000033502.15,2914.24423713445,-1.70974429789158,0.272099497498046,-6.28352611310448,3.30978584576576e-10,1.68288923172864e-08
ENSMUSG00000006906.10,751.342408296717,-1.07707349460525,0.171798399254484,-6.26940355253129,3.62433702004911e-10,1.83592352794622e-08
ENSMUSG00000052861.13,1433.13216871181,-1.41536066296044,0.226592138784284,-6.24629199651037,4.20311102531063e-10,2.10544728212319e-08
ENSMUSG00000037185.9,711.884293551569,-2.14858296833638,0.344233575014863,-6.24164266441356,4.32999249656704e-10,2.15305693073784e-08
ENSMUSG00000035944.17,341.108270538573,-2.08332494200757,0.333996595943146,-6.23756339828744,4.44439008339069e-10,2.20184527025125e-08
ENSMUSG00000023912.10,109.454995847661,-1.89125684018527,0.303283631621143,-6.23593442902252,4.49089196252865e-10,2.21676327712409e-08
ENSMUSG00000020689.4,1795.83269024245,-1.54702162290816,0.248444805206602,-6.22682217735117,4.75990841016816e-10,2.33659734457325e-08
ENSMUSG00000040370.13,999.902182916962,-1.5924946353909,0.25650734541481,-6.20837829347774,5.35341585578067e-10,2.604494584512e-08
ENSMUSG00000031349.4,842.677287733079,-1.36262494305059,0.220145633170683,-6.18965238340258,6.02970377800087e-10,2.91256227133792e-08
ENSMUSG00000050860.6,6474.8434293699,-1.90301930643281,0.307821629818511,-6.18221438030465,6.32086058824708e-10,3.04233592370256e-08
ENSMUSG00000043279.9,2285.12014308046,-1.79405121691895,0.29038058281154,-6.17827541892944,6.48055901304829e-10,3.10814044863397e-08
ENSMUSG00000058022.14,387.993464107064,-1.27125912303661,0.205782418881226,-6.17768578068062,6.50480113998359e-10,3.10874330099923e-08
ENSMUSG00000051735.7,7209.76850019613,-1.67659351524625,0.271450038475139,-6.17643498842165,6.55651892155331e-10,3.11954803135786e-08
ENSMUSG00000035441.14,2167.21002568366,-1.47123208065997,0.238609203870653,-6.16586475623757,7.00989800298474e-10,3.30344496482121e-08
ENSMUSG00000013878.18,475.357896791243,-1.40571575229155,0.228354800164526,-6.15584060978247,7.46803040837838e-10,3.50712191921242e-08
ENSMUSG00000059742.10,774.919315150833,-2.41726788937661,0.394266313330708,-6.13105357380361,8.72989993224928e-10,4.08553275376026e-08
ENSMUSG00000027010.16,3042.07639686411,-1.26153272900339,0.206298199235177,-6.11509326635109,9.65005081874885e-10,4.4697581275198e-08
ENSMUSG00000074513.9,3366.47727383837,-1.46237428502811,0.239246534688599,-6.1124157427464,9.81341234744059e-10,4.52534253462764e-08
ENSMUSG00000042694.17,314.241010976453,-2.1997309235088,0.359901667211259,-6.11203315770575,9.83697379061388e-10,4.52534253462764e-08
ENSMUSG00000063410.8,12251.8936989424,-1.03583291917137,0.169758511155837,-6.10180256718018,1.04878876199778e-09,4.77604983367678e-08
ENSMUSG00000039852.17,2847.86184970562,-1.28396290900241,0.210548416354887,-6.09818364455539,1.07280457916543e-09,4.85273643251252e-08
ENSMUSG00000049999.4,3695.75491617932,-2.13245204616101,0.351503777228763,-6.06665471128973,1.30601916873413e-09,5.84897657520831e-08
ENSMUSG00000026097.9,701.320311024905,-1.3054555356933,0.216783160895203,-6.02194160423918,1.7233707725983e-09,7.59237449491597e-08
ENSMUSG00000048924.14,4156.87480267353,-1.83431326657809,0.304809740254214,-6.01789583577039,1.76698831126495e-09,7.73414786726811e-08
ENSMUSG00000018909.15,4794.71907414012,-1.39492305579319,0.232821420130009,-5.9913862522368,2.08059825636188e-09,9.01926006964566e-08
ENSMUSG00000038976.12,4835.36965602981,-1.44453005433717,0.24148701693333,-5.98181249112856,2.20668216829541e-09,9.47472264323664e-08
ENSMUSG00000090150.10,1964.6325159042,-1.5873831847819,0.266394347588616,-5.95877202031795,2.54140342528725e-09,1.07750725163041e-07
ENSMUSG00000035473.10,585.132808549033,-1.53170190925153,0.25724480246356,-5.95425794644966,2.61254475286369e-09,1.09395256292512e-07
ENSMUSG00000020389.19,179.175630659327,-1.65709382630548,0.278934945353212,-5.94078961389051,2.83652456003548e-09,1.18407390970617e-07
ENSMUSG00000038740.9,3038.67879224727,-1.74949931101021,0.294733119838632,-5.93587619867107,2.92280296729311e-09,1.2163356963889e-07
ENSMUSG00000036644.15,2504.41110209375,-1.34092673954359,0.226172242999424,-5.92878560941278,3.05183227656136e-09,1.25841559574672e-07
ENSMUSG00000056124.5,1544.11646319826,-2.59423696064944,0.43860855324687,-5.914697607799,3.32485849653198e-09,1.36268821713924e-07
ENSMUSG00000078817.4,4794.2032936099,-2.64388116060304,0.447498976715969,-5.9081278352981,3.4601747359029e-09,1.4138629396703e-07
ENSMUSG00000032120.11,1122.53022906871,-1.43056552594063,0.242929924919466,-5.88879911116291,3.89011963521508e-09,1.57999603802654e-07
ENSMUSG00000038241.16,1905.59099262467,-1.72080297648701,0.292301683677982,-5.88707856497588,3.93081883974926e-09,1.59174625172481e-07
ENSMUSG00000038417.4,1249.94592318512,-1.4736883328866,0.250538526595467,-5.88208269966437,4.05135809614165e-09,1.62114255178449e-07
ENSMUSG00000032135.15,6216.35533024833,-1.24709595942324,0.212067676476579,-5.8806508381817,4.0865640479014e-09,1.63040645273942e-07
ENSMUSG00000040522.5,1601.84469262547,-4.03997337724775,0.687328365697169,-5.87779230259169,4.15774122620095e-09,1.65392500248141e-07
ENSMUSG00000022218.16,2403.49411140465,-2.73917218850739,0.467929558352222,-5.85381312125948,4.80428441994928e-09,1.89440078075259e-07
ENSMUSG00000055013.16,4528.09376351644,-1.17255255437875,0.200377342135617,-5.85172226501117,4.86508561092145e-09,1.90946008130393e-07
ENSMUSG00000054400.16,1678.91226928415,-1.48378520511073,0.253659623956905,-5.84951275242298,4.93015085814888e-09,1.92717602186311e-07
ENSMUSG00000020475.3,140.751506257861,-2.10369688287723,0.361242641960592,-5.82350098941731,5.76274731471328e-09,2.23327098657585e-07
ENSMUSG00000024507.6,1230.54571976236,-1.44667971576406,0.248959294293405,-5.81090864621068,6.21346647721156e-09,2.37393034192899e-07
ENSMUSG00000036944.6,5511.42286377323,-1.84079320287877,0.316939060360971,-5.80803514966643,6.32102482618527e-09,2.39472999367383e-07
ENSMUSG00000020091.15,8036.48051423218,-1.35578184255759,0.234069002738257,-5.79223146464062,6.94573267199538e-09,2.62405123990887e-07
ENSMUSG00000025607.15,6391.48035145408,-1.37939744276418,0.238400049527727,-5.78606189678562,7.20556725283214e-09,2.71463223104609e-07
ENSMUSG00000013089.15,233.203535435238,-1.76508639327135,0.305755187000709,-5.77287473218649,7.79303787086207e-09,2.91162533711076e-07
ENSMUSG00000059273.9,2488.96460195602,-1.74754068085106,0.302766653495418,-5.77190605595379,7.83798134046765e-09,2.92034979696487e-07
ENSMUSG00000051007.15,677.878906801885,-1.68211586499762,0.291732236228144,-5.765958149658,8.11952077886679e-09,3.0169373223674e-07
ENSMUSG00000031791.8,826.531905980062,-1.58822132699376,0.275872423250791,-5.75708622224245,8.55782059541831e-09,3.15380173169026e-07
ENSMUSG00000019975.12,92.8201651579498,-2.68726801080274,0.467770164161445,-5.74484697120456,9.20041539494733e-09,3.36312481666656e-07
ENSMUSG00000000876.11,942.552037113263,-1.14010973853828,0.199100364114668,-5.72630664744369,1.02640621704594e-08,3.72175444652718e-07
ENSMUSG00000053684.8,208.359559553204,-1.27577819508698,0.223033122250439,-5.72012884101776,1.06443306653648e-08,3.83905525997489e-07
ENSMUSG00000038692.8,124.9754724867,-3.24742499447159,0.568107550923796,-5.71621515889197,1.08922808491513e-08,3.91803453416944e-07
ENSMUSG00000032565.9,260.582626394889,-1.92734553156313,0.337360649536179,-5.71301227399504,1.10993670188548e-08,3.98193471962894e-07
